"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_H_pro_react","c_S_pro","c_S_pro_react","phi_Hb","phi_Hb_pro","phi_Hb_pro_react","delta_s_pro","delta_s_pro_react","delta_L_pro","delta_L_pro_react","e_S_pro","e_S_pro_react","e_L_pro","e_L_pro_react","g_S_pro","g_S_pro_react","d_L_pro","d_L_pro_react"
906,5,7,3,3,3,0.594512046803161,0.211756820138078,0.226323794189876,0.284865427477037,0.631012031349051,0.982708164804311,0.583531401825882,0.680942513797432,0.913712306671739,0.284455216963263,0.169776753360941,0.218882498538509,0.105231136033852,0.951263972231164,0.980448774552914,0.342126500749029,0.441127329679485,0.727401651143469,0.620587619651124,0.209261773000355,0.747589678207813
126,5,8,5,9,4,0.818226718490222,0.546177267677942,0.599532544521408,0.791197799069314,0.712949954091036,0.820462134891394,0.727295886963676,0.828132761930994,0.974972172983976,0.374357272019098,0.47050979831228,0.173324637181107,0.153621070728796,0.857654513419396,0.877605929184728,0.664068233203026,0.936999881153075,0.253084757288685,0.208829967816194,0.517296435195673,0.973917926406008
399,4,3,3,3,2,0.67905178229236,0.812298848569021,0.922184876869675,0.939440271406737,0.474608766627195,0.796223544438478,0.441811481321836,0.933607075641029,0.943627952283782,0.86903941649443,0.645454085669201,0.118872203800889,0.0618284636857407,0.384538931918377,0.55905609884152,0.569040984965186,0.87581597521965,0.835480094373063,0.798111643650537,0.765978430988314,0.886235469371966
164,3,5,7,9,1,0.554556510401447,0.469397332760715,0.794949061691929,0.825446549366916,0.270298234395753,0.746787415331627,0.585233008779283,0.97414019037482,0.992174202181051,0.826915315565048,0.261464342368115,0.340524500809828,0.252253829982015,0.363581642828998,0.396537146525303,0.80996341006374,0.856734019102587,0.842178030827106,0.558747277066151,0.350625562203024,0.4851305515038
600,5,4,10,3,5,0.763246305711544,0.402284412167897,0.579019410154719,0.711235437305728,0.641705829942576,0.664616194226193,0.441170598013187,0.981283283845729,0.993126489031037,0.60577595922011,0.00683423334602267,0.31214753897386,0.000574037113259313,0.403850940154959,0.989266153292581,0.556624422302889,0.597293484459369,0.3922311339356,0.0762030427056898,0.401782226817799,0.963014167761798
700,6,4,3,6,4,0.390470721988031,0.351441628189455,0.896914654857113,0.912699544193296,0.811913101195567,0.975822409862901,0.150011978657776,0.995044614595687,0.997790682136711,0.413624738703808,0.107303570657806,0.0347391910354532,0.0480911027316504,0.821058020995464,0.832916894643983,0.381352756092232,0.511444693492809,0.590888471009117,0.182272796629044,0.39943908964193,0.636282754919762
613,2,7,6,5,3,0.562930036849016,0.341089736133581,0.590981078186217,0.8516475528022,0.000436146792583168,0.480581872849281,0.604269049264072,0.835178454297259,0.949910130943151,0.204875706394878,0.162743566282559,0.17189725301356,0.0299170224363698,0.884708145752759,0.930017103128898,0.154648367837514,0.683826624553996,0.466162392672454,0.248054173929748,0.0620693458049558,0.648416869424356
723,3,3,8,7,4,0.0529048069067998,0.251744972667214,0.295134147911848,0.474995169969589,0.258448027757532,0.770796139630012,0.856785210527922,0.963708311024413,0.983727161389753,0.42074509726672,0.874819759955467,0.201066092935784,0.58339228051794,0.560577993400767,0.903500141040057,0.659436856923462,0.692713021909757,0.532988626242429,0.297847545930092,0.411380421361257,0.726378007356897
808,8,7,9,10,5,0.791129068000102,0.277697119621932,0.892317657312266,0.943660828788976,0.958006951259193,0.968794071306106,0.52140744905977,0.672872966694834,0.817271294957224,0.889438887201669,0.697053361586574,0.0975834753687055,0.27920261267063,0.691923023949703,0.842668472944585,0.0608886425420875,0.416526922823785,0.378531918144855,0.101367183183345,0.441874229995254,0.76836776526427
203,7,6,4,3,4,0.147599892265443,0.0204542241704185,0.0802738271068246,0.725339520502518,0.797721941854665,0.950205283256118,0.921452882965654,0.983142089375669,0.995515642558877,0.598417891100398,0.691538933156617,0.0609736425669724,0.0489297942619264,0.900381515017548,0.958226986861279,0.448463426213549,0.820788538615109,0.401718106459733,0.338994147981147,0.84075170576938,0.86520298664785
159,4,9,3,6,5,0.173714341796376,0.803464046731475,0.882092175590665,0.919622963387735,0.968607343312306,0.994250018877511,0.32289230318577,0.54969999533067,0.581243921877966,0.0798592274968745,0.962116676286142,0.0557343067925022,0.11499005214168,0.866473540667165,0.902405181564998,0.951794297796604,0.975636597716182,0.843267357813334,0.41910247688639,0.50109918583422,0.732536412102214
419,7,7,6,7,3,0.195054624021868,0.159091180969751,0.314261184072904,0.885066356791262,0.796829123028321,0.997742939881771,0.363561199954781,0.749336748244973,0.897366803749657,0.863690231948323,0.0428583193975966,0.353513971924003,0.0151117838006608,0.321237188313529,0.727792744290455,0.0765527090887073,0.13626054710345,0.997393908288586,0.429014211575378,0.296021931795869,0.936884156044747
788,3,3,4,5,1,0.494703645216581,0.996894707245449,0.997786283402547,0.998284427349619,0.406317467953893,0.917260890803394,0.562684591428144,0.937296632539354,0.969117067747737,0.364937105420115,0.433709988592309,0.334678858295352,0.0629136793643635,0.277305070426641,0.907788841914568,0.485463223266392,0.977909893082425,0.0453073156978935,0.024935701507818,0.45657479915577,0.750625163702658
116,4,4,3,8,3,0.966785938840266,0.449034213815583,0.562810361547392,0.938439774876515,0.112495789991156,0.775885485999383,0.33674073048858,0.688197029904084,0.699343287957849,0.195858374188351,0.695833562745806,0.110119438236734,0.382240865947997,0.927522014715406,0.976709666939181,0.540975075373985,0.871401345352011,0.215096251327521,0.159591221640781,0.163998426268925,0.650332297183741
167,2,7,8,6,1,0.753055757461884,0.709381720024347,0.84146042799856,0.956279184904625,0.655407337950263,0.704331246008505,0.0731989201230928,0.108466549871823,0.174013291862428,0.81900661025804,0.116622500725859,0.345061416655362,0.0273791105760383,0.111412441115011,0.506766913218309,0.0776949510099832,0.880255123652662,0.582546795997955,0.536185143570369,0.411673641832196,0.625342990148944
975,7,9,10,10,4,0.684951762039843,0.0356424331113463,0.572215914018786,0.614637996008151,0.524762854619557,0.579577500751349,0.311250336107146,0.778933864716581,0.933798716916031,0.643168377604033,0.89559483300366,0.245127326908858,0.645123332416287,0.141228641316993,0.9660760214576,0.505723777023982,0.651480482608734,0.978406339419424,0.943128964821149,0.542266013166169,0.955286659996542
92,4,4,6,4,3,0.2256414414,0.198254241144517,0.884830460497086,0.954408239369537,0.484255379106011,0.506716012498588,0.672873567088367,0.695173737000935,0.697451897631084,0.810379923516815,0.84807505845353,0.117413168586071,0.456776611308027,0.415714384006709,0.615213292825452,0.260787263151398,0.338163089463549,0.10308120717369,0.000589206582434171,0.651232586535416,0.659072493002278
339,8,10,7,10,2,0.556244319364033,0.539476043008361,0.951160294698912,0.964445783983145,0.542899517066218,0.904051166090967,0.705075856579654,0.878310370969723,0.901255879425994,0.660433506176085,0.482154268338135,0.181925241619428,0.0308906592968832,0.181456202472793,0.88799848938077,0.932861400469882,0.974303768696208,0.11568380083011,0.0579228769501839,0.4524708788099,0.770338293822099
447,6,8,7,3,5,0.106556579689845,0.254719248930994,0.275325527697275,0.587223642257599,0.818363358517992,0.879223031907025,0.310523095953488,0.968423950173367,0.978223624007907,0.763390408092481,0.658782424946898,0.567607904288887,0.324785794571487,0.711167349554133,0.851922449743742,0.880540252640401,0.89559268884043,0.195396737531852,0.193879105291375,0.617280594041268,0.98498319724424
858,5,6,4,5,3,0.708828812534222,0.471739457801892,0.968783361577787,0.971131290386613,0.47536967206453,0.965496865327482,0.220799242238072,0.911013936984019,0.92158807667554,0.936394341146108,0.0954729572447017,0.565233790969945,0.0520415168831305,0.958025375141692,0.991482085438401,0.373006546180719,0.459227640194899,0.397882720956765,0.347661234988778,0.467399916649004,0.977118495194449
648,4,5,7,9,4,0.40244551853193,0.334851320285676,0.70493768335076,0.91078274908165,0.387545500096492,0.666485132332437,0.164807310093869,0.985896013752933,0.989884847669009,0.0449886796582025,0.206695472923853,0.0347942137738587,0.0610920733410632,0.416982418882474,0.908956288868291,0.199237361862138,0.984804185480608,0.778976890359935,0.205271129814607,0.862968859676248,0.864356191021942
525,6,3,9,8,2,0.887915915037086,0.253529791538743,0.272714873603573,0.287530546871627,0.578722365255817,0.623069807252399,0.518825065398007,0.896172608105103,0.989251697887157,0.0268490191014716,0.205556887513213,0.0175803039607709,0.0946029984688566,0.950081278288038,0.958654231189256,0.129434308316978,0.311153113677506,0.734260673532775,0.0228364545660017,0.0209445258054649,0.802402096457833
255,6,7,9,9,3,0.961424990790826,0.341354329882562,0.727273656043495,0.761593822247802,0.109896191852982,0.155574569825708,0.310326236407692,0.79559172652218,0.891749843625323,0.23199755731835,0.682096123426314,0.0536042008786756,0.0117732910324446,0.388433839317923,0.748470381858455,0.116511287958035,0.851927271454688,0.693329886551737,0.459538088138122,0.8718799815448,0.998120819234418
97,4,9,4,3,1,0.384421511064027,0.981017014819896,0.981604673034703,0.987525690551924,0.451781037597428,0.549907290835274,0.479886911766604,0.711060464180182,0.883343853855314,0.457388591361232,0.752437248621462,0.244567391493108,0.3298056064426,0.743423115241085,0.902451676578663,0.091496805939218,0.396299510053662,0.993483415215998,0.735502818497021,0.580022899202513,0.942919695577322
330,2,6,8,6,5,0.639783741757856,0.530589349827147,0.664666571181516,0.798819657331392,0.140241447441652,0.497199476122619,0.629344467668515,0.724605352381377,0.968026979810026,0.269410037406581,0.188738159997296,0.176790112970757,0.0387445770259841,0.0948802193826763,0.163405383245436,0.446477741312655,0.704290470614341,0.00907190896556713,0.00627928823472557,0.651864979942678,0.714567463205154
372,10,2,9,5,4,0.387479762707348,0.214306008734112,0.817177072976051,0.828211794815939,0.0519475695406552,0.17247525190698,0.417636228391971,0.583604547768976,0.610711699046769,0.287461923752003,0.603043842149363,0.210417877614274,0.00404008201638739,0.123349746046425,0.255746738416191,0.238494972738088,0.351587369519203,0.689022608551383,0.247814695904307,0.335189361200132,0.812096812933377
924,7,6,5,8,4,0.990520909283962,0.419378621278959,0.905601922834643,0.929287810650897,0.50460881458451,0.585787674400965,0.334768594630039,0.935840607401117,0.942985519094425,0.880311070997361,0.698760245300666,0.698450408717403,0.472443008807545,0.325456670010975,0.447012540903138,0.874168181251152,0.897330118567738,0.327042452401272,0.241268224747416,0.659984603621904,0.875013576119484
709,7,3,10,4,4,0.322492419165769,0.986426536621805,0.988081314022186,0.992117831924265,0.996750625876035,0.998098050241713,0.826726847365941,0.867532270156928,0.951086610329616,0.460044313870789,0.677004176108749,0.104986635235329,0.00688571681002418,0.175477802564623,0.948687278002293,0.340621385077108,0.50637317040701,0.819837120918697,0.197180183386829,0.151175536498241,0.749157507829274
844,3,4,3,8,5,0.676358340595197,0.564439308904344,0.829055599779586,0.833693763912658,0.909331339015742,0.931275929397961,0.656341693589208,0.668570809862914,0.768595767954865,0.955191543416795,0.595655954394676,0.293704919170242,0.117965546758292,0.276925177572225,0.692520384482621,0.637482025787956,0.971991112616988,0.643261295517092,0.385616126984241,0.308895306818816,0.503704146625997
437,2,5,8,5,4,0.609618377154483,0.417720980547601,0.96052333452931,0.996798829923802,0.122167442795029,0.632303077277282,0.703841417254135,0.79459882569867,0.853694243330727,0.211460674233176,0.665043854635884,0.102449329304936,0.33429521542544,0.503185782111529,0.601913669124981,0.416996214019181,0.564644862148073,0.663221500949841,0.144625720630739,0.983640858003777,0.991285972779339
953,7,5,7,7,1,0.462584455278655,0.463813342356845,0.537336341756323,0.751979377107097,0.378483546800888,0.752401410667432,0.894947035519709,0.908400621500998,0.984857671990641,0.32412944628757,0.153154940654524,0.222695349883756,0.0963662450470923,0.954143921858375,0.989937521504771,0.336888390054693,0.69860041177851,0.910300952047412,0.722881860006262,0.451128578362684,0.988063531947562
546,4,4,3,6,2,0.714895481691882,0.334955729859276,0.651715782543409,0.90744220788355,0.445288838355173,0.784890986483754,0.555664273973508,0.96817226047007,0.999478312529853,0.596211557397665,0.805899997300538,0.254261715204704,0.0219570679265356,0.472697256806516,0.756372235700159,0.356206224146881,0.992542762902402,0.569791586401663,0.230202473123968,0.53296401572763,0.862794137772951
522,8,8,3,2,3,0.587201730577205,0.942544254145469,0.947916142643671,0.954134183028563,0.317420436579827,0.955834804716217,0.875913484462048,0.944664378121413,0.99990714930781,0.0883855981785571,0.0704784947093111,0.0831414562076434,0.0456610794144647,0.0181733760765521,0.178527982472268,0.23940744934862,0.378770638001313,0.600269999514939,0.328802498902365,0.966849506918946,0.977735002729786
890,5,7,4,3,1,0.970497417606646,0.672379529130086,0.676053440106265,0.686904002204736,0.51694022009999,0.523068441712058,0.706969483288983,0.772198483567699,0.801396281822553,0.163910234265099,0.0791859850591049,0.145982075474299,0.0408164790333028,0.030324089151388,0.319301055493955,0.670230272826413,0.919098264123243,0.144883401932986,0.00960853126126091,0.489758974839514,0.491068836592211
405,5,7,7,2,2,0.712675490956847,0.451916815049737,0.704242042943617,0.835504505391838,0.321626604681252,0.807882530254469,0.434847633188707,0.980881376991414,0.997926547744408,0.348617190439883,0.875741700562299,0.249420888000013,0.481204315225606,0.339806151624466,0.390151358810641,0.618151247423817,0.718103865100629,0.883658966758219,0.839497749349594,0.834350483727362,0.892984851156526
225,8,4,6,2,2,0.906141113929707,0.610232860403648,0.643898879547817,0.810557730975354,0.932945726926485,0.985348843903294,0.813620649759169,0.818388133758129,0.907871483869542,0.172815592598729,0.926350995840761,0.0761907066650859,0.707852341515835,0.402742111648759,0.683128551001921,0.915735859494819,0.961532462263773,0.0452354763612151,0.0335063263764397,0.291781102135591,0.92878810066099
796,8,4,9,6,4,0.916995554931275,0.496451753307064,0.945850593374723,0.967736204608506,0.613577457302413,0.77008801394056,0.339229257921106,0.613623966150962,0.734372907332607,0.0836103862676537,0.518851650563208,0.020782163354036,0.0471745025468765,0.281717946891254,0.398430636471082,0.787618059366615,0.792308560522375,0.523156278083962,0.0287063953383257,0.591688449307391,0.802944105557416
553,9,4,9,3,5,0.748300254593207,0.177502738961508,0.718396010700822,0.834698068621258,0.295072647994291,0.597134496785449,0.409462610913464,0.768400215759124,0.956890209179521,0.924858967268723,0.592731077385834,0.288659393812595,0.231270855626747,0.645135899961484,0.835624089121352,0.291649838885805,0.499083453910035,0.0585972296008142,0.00365594910931826,0.435147283127136,0.925229267902735
174,7,6,10,9,4,0.927275285969186,0.870810750686564,0.918055490241719,0.92060854291743,0.82243158188418,0.988002383213944,0.84881868938629,0.865470345082089,0.931127548571333,0.915040522968979,0.891729637672333,0.694157862412323,0.649801462459636,0.636230551299709,0.673071261537467,0.953121578220371,0.992151083772797,0.641926477422379,0.0335052729201782,0.516667112348904,0.712594487506139
89,6,3,3,6,2,0.754281701800437,0.761631988320779,0.95185239017302,0.955028343332451,0.497279009825923,0.763844362582948,0.200804112064862,0.628547704327057,0.681553184240591,0.504359598769969,0.925101123534841,0.182619321404257,0.321480440591923,0.013012522707996,0.143029663872496,0.786030487899622,0.967411556815955,0.331343740876485,0.127181753905921,0.49305872278004,0.872259562343805
664,2,7,9,8,4,0.131529808405088,0.462818336007395,0.674837019775014,0.964162312219252,0.766831433120184,0.872533259194541,0.196468656660779,0.387121464064016,0.391576129559037,0.667290153194685,0.872643177094962,0.224117100340798,0.0317725792634261,0.853909640607447,0.884041496413544,0.95512165616136,0.98510972747466,0.70780207879208,0.250947057016921,0.409708743525203,0.980014352937342
654,5,3,3,8,1,0.461081029516179,0.355899869248015,0.522393080431798,0.746734535892548,0.462480868378421,0.492787134719152,0.203049793537403,0.327724924674401,0.658873030995042,0.253647501806077,0.336617180016171,0.222332136626254,0.182921289576715,0.389182861238858,0.418347034442261,0.37747696046778,0.904448535538174,0.13334364643083,0.00279902000699509,0.0402761693742592,0.256783922848645
368,8,7,4,7,4,0.260171582597564,0.867351572947879,0.890337126772393,0.998852695855844,0.68706068055965,0.692663953525735,0.631614814558323,0.918763356247659,0.924428398046648,0.428533521828731,0.966908879207377,0.42634343596511,0.0592480860705273,0.987304805318546,0.988921025888543,0.314843498725886,0.506326456708177,0.48582353501725,0.475375793344666,0.147313679505675,0.384451139347231
468,4,3,8,9,1,0.961335038324841,0.742003548609954,0.956506149303928,0.992405717283838,0.210636110744439,0.274962954975428,0.0838050333213527,0.223822309770925,0.405645336592566,0.967173318100022,0.0410935570009984,0.0864207205422765,0.0138544641472743,0.749702247535158,0.939652318791149,0.342559063885221,0.781848271740524,0.845254953041533,0.102325637523648,0.615762736434443,0.866583999506875
582,9,4,6,2,2,0.0323264787000837,0.0572493959835731,0.48931307262377,0.898209892175662,0.594250970626576,0.641466501215069,0.603921300704172,0.800568746102426,0.878449045670594,0.0540176896481309,0.91934830368415,0.0106194838812999,0.736284391082335,0.907592032128642,0.91091843824939,0.372636554618995,0.903638926834717,0.337632615780691,0.33703462773584,0.348416164318193,0.496004813891452
786,4,4,3,4,2,0.821501247091405,0.662048887983314,0.701588394091291,0.907954507786084,0.123762900607428,0.40214620134194,0.106854154637246,0.989541937783755,0.992224669356199,0.457994271665718,0.734207549443585,0.427894112240192,0.00126422612421535,0.859751626707707,0.867766456281999,0.660257381944451,0.827333138380659,0.876605797881214,0.444070262651788,0.122734228725941,0.47053333541174
414,6,2,2,3,4,0.821772419205657,0.712848136661528,0.914532529307891,0.955007746662525,0.631456370347156,0.635441468894171,0.866700581688993,0.989283879432076,0.994554347092492,0.366792829331406,0.12477511056033,0.215901442846609,0.0668203441381973,0.171698037273297,0.386246285676066,0.749648520873603,0.786482271329458,0.851971195847611,0.100149957672772,0.479944469637959,0.587875129711796
591,6,7,7,8,3,0.840685883081262,0.437242382504744,0.754730532101762,0.799052115939705,0.768604448952223,0.945899819490029,0.24729876207835,0.612349132399087,0.944361915008194,0.711398854153487,0.332620646533137,0.224873635589464,0.319558929618869,0.698006755426829,0.751989613346539,0.215775127361785,0.238476523582578,0.183163846931723,0.141794236411649,0.0437466587828472,0.627874167085832
494,5,4,7,4,3,0.0396828354875557,0.727923573956662,0.810506644863655,0.957895864569111,0.402343596342159,0.886552767458225,0.946441398817347,0.956954550982032,0.988712011047601,0.109463824178465,0.756805874261935,0.105100622112925,0.677885847131863,0.816513668513508,0.949757603501366,0.382404388780124,0.70336538342717,0.158178124854364,0.0634769363893448,0.976758110352838,0.992832192172763
115,7,4,10,3,3,0.961117116864398,0.706936368892947,0.783710628064432,0.891734594161846,0.958339283780917,0.992511981443415,0.83212506558781,0.832926820147069,0.844252255095012,0.988358282540855,0.438540787123702,0.0268529867134977,0.303372553836156,0.227945987881511,0.289995531394011,0.90875834405201,0.938845243853454,0.971797555718198,0.561749664927881,0.0908496407609899,0.795970739015718
14,9,6,4,5,4,0.104640960349725,0.865859088377072,0.994851997841197,0.997985654898385,0.920230481408769,0.990767311005702,0.295963599910866,0.92176982139509,0.994459696011856,0.27406831691314,0.31265722600657,0.274011001560713,0.0825684365708715,0.24800885744039,0.25586418339193,0.858303426724486,0.858564793992486,0.0298979494134896,0.022058914126409,0.487388019159622,0.694475892185786
473,7,6,5,8,3,0.2533234752991,0.294989984216681,0.783366388989521,0.824432815836743,0.242063672823692,0.837253689372674,0.474092300282093,0.559464659404887,0.600148057541745,0.21169054885956,0.158234815944103,0.0822600865434725,0.155001252231918,0.133192097882205,0.982604627515799,0.184919900588156,0.20840042584551,0.524314320633397,0.360844226039214,0.29041082979131,0.528430284464646
980,4,3,6,3,5,0.804825749599165,0.0407363800096093,0.523693007541072,0.884423562590527,0.0484278384489473,0.166142892798789,0.0459519801852526,0.133665975471772,0.935071204673674,0.470253838189552,0.616333306007413,0.153206087112489,0.449488955912899,0.540299836466229,0.917677985519089,0.133246196174249,0.715537316075298,0.400544380401284,0.107947039223445,0.455869046093547,0.967485875177654
549,9,9,2,2,1,0.508434431681829,0.256622644826095,0.442876469336338,0.974800467152803,0.994356699872273,0.999914617068646,0.49166414441024,0.590591429015089,0.999809322278049,0.140763733873027,0.96203744393487,0.0587316109071346,0.35299759677836,0.440039136517444,0.618392495517151,0.604460399506264,0.661326448673901,0.770432390675484,0.60893780416703,0.987397289521387,0.991268580898399
169,8,6,7,5,3,0.221007335142931,0.598996493018395,0.785459263271473,0.887233024720733,0.116554516404495,0.978481616688435,0.335084030562197,0.876190520845271,0.896350351047421,0.257272647055169,0.233567719185143,0.0913119268879716,0.101048097303204,0.423383329387615,0.985692995224283,0.317983302428992,0.849515932146762,0.873373157927394,0.0924150951302894,0.300953741407697,0.911176384449222
989,8,6,6,7,5,0.170083884689701,0.81860427292164,0.870014937962663,0.879214465857649,0.946697062343429,0.963889901384733,0.70146984569123,0.888433946183113,0.908389832082292,0.310429772446235,0.400241313275602,0.0538039785152184,0.363265190924339,0.51425948054262,0.695439062312915,0.493048826047266,0.756706183563596,0.21882685219741,0.168800853486486,0.1932176966422,0.311832341879425
664,7,8,5,5,4,0.0262251328339335,0.52491878523319,0.598888105847934,0.616173988633618,0.328678423673077,0.87672343082933,0.757306848553056,0.818642379144848,0.966386900814518,0.779860946736787,0.840120370026538,0.197258011083353,0.788605733894294,0.875972289978922,0.888585926826835,0.245976552663185,0.398831565470034,0.0183880496635335,0.00934210066270305,0.695900758675276,0.74185434959355
366,3,10,8,10,2,0.678206326228729,0.717839335014741,0.853325201413236,0.868379755302895,0.816719973245147,0.860990794587084,0.176153288395307,0.230483874327649,0.267573701465721,0.737072865591454,0.421172077024286,0.0435869580329048,0.23559780703978,0.681996986439661,0.82469691779235,0.157279412967875,0.341559117561586,0.286744961351575,0.127681686230196,0.787317267468851,0.930346567995466
476,10,7,6,5,4,0.82896084755694,0.224475756516261,0.915822367353776,0.965602475483355,0.278251526412624,0.999566497874914,0.0452261873852927,0.250728971578201,0.533141001282357,0.892685738719022,0.403097995728697,0.538422298146351,0.0478758445975726,0.552011328777345,0.999940154485368,0.873008114130283,0.884932115398105,0.718399445213331,0.140477546283624,0.93970515328066,0.954402119026085
301,7,7,10,9,3,0.889464086103789,0.312802410529018,0.744344270418089,0.962402345576876,0.547081391940359,0.634073710505813,0.629170493098767,0.694544812264758,0.717231155042576,0.0918185620356351,0.650634877451975,0.0454756589031876,0.266283196027871,0.9457805589739,0.963829976391402,0.250431506351498,0.688427932720781,0.829596613809513,0.146899584580571,0.442157615567627,0.698413625641622
539,7,8,6,7,3,0.217783195575187,0.373926953853155,0.527194938974755,0.634512382522343,0.0637921830329578,0.846466738552194,0.681828701169812,0.792767955373951,0.89964582275016,0.2377667513764,0.0866465057181427,0.195165663403592,0.0287287135553844,0.00607560547087342,0.2891129991789,0.933174265358364,0.980109398463958,0.0338568441892043,0.00690421780356274,0.296853142125974,0.47178196639512
586,5,9,9,4,2,0.455384635214717,0.752905993039301,0.789321219239669,0.875260195245855,0.813746433955897,0.831200146102307,0.0872118546188343,0.651109845265718,0.942261417120703,0.106535800871789,0.249104912877758,0.0539534555764523,0.00299661822829017,0.726370333849546,0.858483558589853,0.432053285238566,0.899238272399941,0.251558912828891,0.147682186994132,0.201851851085387,0.700884947173245
868,3,6,2,2,2,0.931612588834018,0.0707122394160833,0.650728183314986,0.934583694711111,0.367456697302521,0.995952213283022,0.985806659320672,0.990379321755351,0.99974715494835,0.608583629921335,0.770922319959407,0.601229728022952,0.310306090560724,0.597549733626726,0.600536048761289,0.235198943746882,0.504740872429219,0.901834441147791,0.550631186239856,0.11002692936894,0.156810252425556
779,5,6,3,9,1,0.726080283705075,0.0400526725282893,0.0498836196307166,0.601830654490122,0.0139433571601985,0.774195149814157,0.543283523259568,0.602118752958697,0.760967207686125,0.750252422493231,0.458122394934134,0.327923934811257,0.269454790870808,0.930667923517642,0.937378331320747,0.287347366817784,0.707985968801415,0.510184516985947,0.364741096259446,0.43949668615174,0.77446443645564
792,7,3,3,9,3,0.964637634118716,0.751597721902863,0.832707197208442,0.989554224153432,0.780668680665339,0.905289204161648,0.151347824224411,0.262574793761673,0.819189707645515,0.860277932876535,0.263938303132495,0.272347792024693,0.10000984074782,0.224795355041674,0.659356098078418,0.999729668490635,0.999745580762137,0.560000304997084,0.0631350622364249,0.867886695996067,0.977689694531698
531,7,4,9,4,4,0.465948667775281,0.535142411815585,0.662093292361522,0.944359765269417,0.852569745607767,0.983055408541682,0.867886806041817,0.990085719622304,0.997684167881546,0.573001032981626,0.762173361291154,0.113518838095295,0.627582971529664,0.546666558963968,0.726027344254429,0.603965621263394,0.763360645984633,0.263415035269223,0.231115719923064,0.582754157018964,0.881714776019827
125,7,5,8,4,4,0.123705349072302,0.165702944960212,0.842355053166802,0.843026932222424,0.735746100817318,0.776557167688479,0.0337704598401673,0.562220964810293,0.865375876459796,0.1744184934258,0.847886963879922,0.00394651621686248,0.51850579924352,0.586283610807871,0.803403326442584,0.232434779729717,0.251449551986094,0.863554991454864,0.0510944776805096,0.376770865113451,0.938497547339466
914,5,4,6,8,5,0.482158075584006,0.615071352253249,0.919004878049048,0.934193316128586,0.879857034144131,0.941478832402923,0.282595702577825,0.826816618933549,0.956849313740984,0.886831986280601,0.258991412319127,0.4180763842098,0.0931624004589463,0.538888736491976,0.571222470027776,0.227887196855596,0.255387019186475,0.840299390609399,0.454808122250903,0.360565986383008,0.72372495199885
232,6,6,8,5,3,0.677361915665143,0.816410555009707,0.991349535316413,0.992210805704228,0.0850553927633446,0.557279852720404,0.271014196318737,0.634201124468463,0.702035445549043,0.551598810370429,0.218190454802406,0.410195004077729,0.178519095216025,0.561123173304717,0.599823894085742,0.437203175934358,0.605579283265148,0.105400851910794,0.0718214910915171,0.0668584819646785,0.977219040488977
249,6,5,7,2,2,0.444106277893949,0.00273960803905502,0.127704699307736,0.489288388683515,0.0265975805985276,0.724355978297147,0.76697923127308,0.824119749111518,0.869113848011028,0.443810005338257,0.0477000001832377,0.216760578041196,0.0319349139907691,0.122331942475168,0.85443447238987,0.639781308968016,0.967179699225397,0.784121802419517,0.388275130445412,0.776439630424906,0.848265982774251
313,2,3,2,3,4,0.986249793007411,0.621461367474985,0.746807573978267,0.842966810061033,0.965946016938961,0.971333649518269,0.923149740419909,0.944721474114372,0.998371079357861,0.220045158223016,0.274245792777976,0.00993811977759369,0.0955195015139325,0.156589060655818,0.212658048941347,0.246285717390943,0.97957294773662,0.886145812195097,0.0422520996007165,0.945202184826974,0.994386494757498
39,6,5,4,4,2,0.162447132697771,0.72178943825243,0.736770538586068,0.922070737217223,0.096401911267289,0.415998286286713,0.701901757891593,0.72050469753425,0.870827796442986,0.600857949622278,0.555517234605132,0.336074673300671,0.456643549588874,0.281081004769681,0.385479738106319,0.090565926279081,0.101195037015688,0.472440029201866,0.230522384128296,0.436154810215649,0.586179321081453
585,8,8,7,6,5,0.387759185910411,0.743930180804851,0.931967600164291,0.968318694519652,0.818223797519435,0.853114989677772,0.895197931180568,0.903295316082005,0.928278906453149,0.736918324923422,0.3706446727223,0.178754499257416,0.247022642920198,0.1949958810037,0.348188556873918,0.146650848986418,0.159909757643731,0.625586793397623,0.194190943070636,0.303136001371383,0.897920427750147
488,7,6,3,6,4,0.51824990226673,0.770052006994304,0.981907167364224,0.995750291013648,0.850135733484151,0.970751231469898,0.432627594669024,0.791720419243236,0.905537159679469,0.252014343082998,0.999607789657544,0.146207483095038,0.00875226988531705,0.276438736171508,0.310283189771066,0.609238952797093,0.77960358573749,0.121836465232796,0.113652433986834,0.545078233573493,0.850865421729676
951,8,3,8,9,5,0.929715084799123,0.82769059029771,0.916584172195719,0.945240708665237,0.00507601197573822,0.38956302361138,0.929292386570666,0.986201199748019,0.998175533947964,0.429590850718389,0.382267898258637,0.274072757384917,0.345779415541936,0.964669186988287,0.982965062469798,0.777601550435368,0.931964233949394,0.959448249203875,0.159313601058626,0.94418694964936,0.964052862502432
