"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.yrs","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_S_pro","phi_Hb","phi_Hb_pro","delta_s_pro","delta_L_pro","e_S_pro","e_L_pro","g_S_pro","d_L_pro"
647,9,3,4,5,0.513739817841724,0.318866456000321,0.660317399602398,0.56680869795091,0.356397734400025,0.983138978604374,0.987979675489548,0.862903210185904,0.014792212495883,0.786063525845902,0.0807712708021747,0.995256755096372
857,9,3,5,3,0.331521140034613,0.846171353910211,0.947776535243553,0.208688881563675,0.218695569745288,0.966417447337449,0.0737523204392753,0.0703050744159063,0.0187769690979738,0.611638385101897,0.943107393813366,0.145989356528549
317,5,5,5,3,0.931482095366227,0.0735429165316047,0.659997706485208,0.152376741810096,0.770648994686035,0.995841045887045,0.0591729397175601,0.0414375612663602,0.0112114083034219,0.613510842413339,0.40318869592424,0.176622785375849
728,3,2,5,3,0.54140545833034,0.509823549693171,0.543235786663107,0.950960433897446,0.382409723688755,0.655221041139661,0.0209404159777332,0.0105215909518922,0.845971482136939,0.793926610043063,0.319730591253284,0.629865390875912
123,6,3,8,3,0.120036355135543,0.0271389700817876,0.0290409425422167,0.56340878349652,0.516738208789565,0.693998860430493,0.464636057792767,0.0591823186999145,0.538061376988515,0.23492547020705,0.217576683771564,0.103932408688776
347,5,10,8,2,0.672094766680105,0.526371682818094,0.630132493646042,0.69862424003738,0.259311758188228,0.888835993959383,0.0872990489565069,0.017273908729374,0.392132587567344,0.588380336129037,0.157194209094089,0.661968050642824
624,6,6,7,2,0.243253034790233,0.709734503021929,0.851996510367762,0.796752253191313,0.270449400781491,0.713576642108677,0.945727596324193,0.926480101954137,0.951330017853528,0.117511879479047,0.12798631837538,0.715302183645335
769,7,2,4,3,0.336018413038645,0.671861483959504,0.908339572190029,0.713917787886155,0.498691923442599,0.690849487906413,0.56414570444664,0.369371617816481,0.484843046834809,0.430938419979229,0.795085366034997,0.871594867591979
326,9,7,8,1,0.231434759789612,0.951193130683014,0.985012483940362,0.0343861040591029,0.580319875214645,0.637094422915273,0.600387650374463,0.59106120680285,0.915698564966745,0.537845512145362,0.0536301932771224,0.367735957351327
557,5,5,9,2,0.29602724850548,0.924304492596537,0.931175152540315,0.810540284422576,0.109251523304614,0.576825659889162,0.946355804947368,0.710936482816699,0.0893369687754894,0.00423726167059504,0.743268609325006,0.336184942585556
844,2,8,10,5,0.658441063266527,0.325109624162898,0.960195684223481,0.00516651160549372,0.153585644891812,0.621452348458681,0.485773947224231,0.133147166952568,0.344248259996623,0.919963471498084,0.324639570266637,0.532379221933847
214,5,9,5,4,0.655500339427311,0.701802784352261,0.730388014802154,0.530868973889458,0.648820647959341,0.837886020821449,0.404056893223478,0.0614564581581606,0.520557552129892,0.0434445372745162,0.548456004338432,0.148700216722023
698,9,7,9,3,0.169277198177553,0.332142505175364,0.758427806757879,0.626738984001311,0.534543336861953,0.689361117663766,0.593381143649365,0.116735626990549,0.0366418332438683,0.982901652589766,0.220148392743221,0.264184263993474
571,9,8,5,5,0.256688701401837,0.882813916699193,0.953133183021075,0.626273963844171,0.303637060897797,0.523677769411464,0.629085756859742,0.34288987845334,0.944259051873814,0.690741130945063,0.957474323667074,0.57403656181714
675,9,3,7,3,0.306893471273943,0.242871737873065,0.672689881615466,0.0901708198898239,0.98460556343908,0.991894838649273,0.534668171916995,0.260880966506229,0.297142597655207,0.781242225231626,0.777419534684368,0.778747636288265
942,9,9,7,2,0.394131060980377,0.0297211669333046,0.811722842004258,0.568437937007751,0.0952518394858576,0.686144341021999,0.306872841429221,0.16917787394309,0.22793762080106,0.095831856261869,0.346162975915079,0.559128007151443
820,6,10,4,2,0.443934384052921,0.720855536690401,0.803427921554706,0.698433379139402,0.760811094880896,0.879312389207743,0.759118417267105,0.543797243891838,0.443252380675264,0.68588977493383,0.105186799784144,0.144068334970879
656,10,7,2,5,0.521597564084595,0.207071712260786,0.551196027319614,0.686944956401549,0.808931508604251,0.94768120488085,0.328441178230406,0.00188955523724942,0.60661854882997,0.302629456047202,0.88789903677213,0.694620577024925
207,9,8,4,4,0.540885193914291,0.109333347808523,0.408102068567935,0.806398572640051,0.682710090591549,0.967735831656354,0.216640764007834,0.0559836003951156,0.305669199103978,0.746466077233478,0.706055923515884,0.11175574370299
23,6,9,4,4,0.56259925117488,0.14942980999914,0.58928396108109,0.840177794010169,0.617832286044117,0.980883213747932,0.031584521527146,0.0136659830343039,0.398514904353069,0.348806860595034,0.0667534715569578,0.587814837697265
5,9,4,9,1,0.332546172499377,0.328537718563806,0.440504128604857,0.930590389542235,0.902212741838372,0.988632213514666,0.973524050513934,0.667275323451797,0.710127006073133,0.980484415983711,0.900000070314552,0.382797272479092
747,7,4,3,3,0.299739042492397,0.322010001536529,0.822512564524567,0.46189691786319,0.804002380838874,0.928415197929705,0.949948947471799,0.94389886896771,0.580877956343652,0.119424035265157,0.189427611260163,0.118187031182949
210,6,9,9,4,0.668003196573025,0.216978694220562,0.605390968420907,0.107534210205753,0.586918283600779,0.914652980035179,0.662357939153095,0.550659372941929,0.637839064605348,0.943523502543895,0.904368210521503,0.309549641244812
62,8,4,3,5,0.537318420124007,0.572911422701227,0.833119226480709,0.614730009933002,0.757365112280077,0.865997912086845,0.744150483352365,0.560270602777782,0.569883797174715,0.235675036361651,0.95694606538238,0.312370835615508
598,7,4,8,1,0.939233916277206,0.417285322238202,0.670897774867335,0.187857390105701,0.839427586367424,0.979269428804631,0.657681514517427,0.269082861117036,0.371884013555199,0.814359442293458,0.869413772164541,0.0780626788926078
457,7,7,4,5,0.404891071869712,0.714245864993054,0.72811591623041,0.141999137770757,0.844915244899178,0.887662902299632,0.795564570204727,0.709387911508592,0.418056530003343,0.0103392505925614,0.300954838606832,0.326389651015401
310,5,5,4,2,0.584341780102556,0.214936074991641,0.964986416349179,0.109471998028411,0.489588330491236,0.846646155089198,0.534716861587367,0.160848795826944,0.65460325271124,0.98759535620457,0.0363224856884684,0.320756057605939
190,7,5,7,4,0.216998983381968,0.312375232656486,0.317696194851835,0.0410283403337002,0.717109998444957,0.939622030251224,0.0115812920414144,0.0111915939903623,0.0530732254988747,0.94153437820687,0.167660972450301,0.160204903274938
859,7,7,8,4,0.31602231720651,0.70624955135982,0.975533872367238,0.840036831779056,0.532942684036074,0.908843407224539,0.5254394498009,0.00307450183014782,0.860645964047336,0.482968067819695,0.475463929357519,0.604155285840458
55,7,9,3,3,0.782022760539385,0.458571492993273,0.944405228065975,0.20308460263717,0.633335615776503,0.994895213499247,0.639591842700983,0.600116074051039,0.197711702096439,0.680859445421095,0.0800664612010354,0.359231859474769
313,3,9,7,2,0.624191382989404,0.423540764801065,0.65722179154599,0.896956870815181,0.497015734182112,0.56145127081026,0.993605016206624,0.85244974462485,0.762434153492027,0.133631649382343,0.393215789214009,0.125411847780854
609,8,2,9,3,0.252464212695882,0.288099017327838,0.607877919777461,0.298684208541992,0.100574657638045,0.944761784558511,0.340923615562287,0.243762101643781,0.0396041790567339,0.180265496298438,0.843341448806645,0.313956723655947
228,6,9,3,1,0.343562140581012,0.12179619756355,0.499325257295781,0.844627023629169,0.951353570409445,0.999269631643754,0.363768480453314,0.231794338072344,0.603390268920711,0.990606904071919,0.19243143060708,0.87176818724582
272,6,4,9,3,0.514800511361659,0.459374255020521,0.973822161371094,0.732255082553881,0.946500805115839,0.997553236704514,0.487781986983353,0.197874316391091,0.179155380391702,0.924784770938219,0.955402400180791,0.0645485785641475
622,5,10,7,4,0.689910785429226,0.39374470403106,0.522142705780197,0.993521769607509,0.876900523506757,0.896531905832568,0.0910496541922912,0.0130506626341282,0.872181738927495,0.734962384486175,0.698251047480176,0.0859525526777375
421,5,4,5,4,0.809694399392023,0.216536448447802,0.241831985325954,0.684489700438571,0.542309187671309,0.709334339066841,0.960874257557537,0.877310934090777,0.515332422558567,0.558609091155045,0.430283713567443,0.620156649407838
848,4,8,8,1,0.351990201485227,0.138949787601246,0.537214539169649,0.829533355350653,0.401747875771043,0.508543402240631,0.0796228934873128,0.00379185661778415,0.402296584457904,0.960274614260602,0.113027003800496,0.837466321677249
286,8,7,6,3,0.481076836967538,0.322581396826427,0.98513516335812,0.858235781320348,0.0349716226404533,0.154157347692972,0.915169010006869,0.910829546552714,0.114631922722864,0.0111569464936387,0.187359769658884,0.624988531159493
226,7,2,9,5,0.903498302459507,0.999796782087139,0.999870767276203,0.0260907273401739,0.654103845362971,0.720363671603534,0.565992376688006,0.0954476750589588,0.0874683168189833,0.161267700412753,0.717023961203406,0.404794890096504
745,10,7,4,3,0.383605070562335,0.0268943237375235,0.413473848103055,0.7755009057916,0.971960613358952,0.982273913819458,0.314201623808476,0.26552559357841,0.789491803099075,0.0231892256331397,0.9165277231185,0.490245087465807
81,8,6,3,3,0.0888568155022338,0.605312949056015,0.868651243776736,0.68588016832089,0.0653515514243161,0.531197087281013,0.577300379060511,0.0217512135544814,0.242900034065382,0.713414912460372,0.997154662392638,0.101891822854057
43,7,3,7,1,0.0536481187851401,0.680970159123372,0.968045049643715,0.47609791979338,0.175011834706273,0.224025391145882,0.414482590007712,0.406795983246081,0.648892792827985,0.436718149184645,0.888187689912366,0.205790581564629
992,6,6,9,5,0.900530430077366,0.821161550655426,0.909788258581534,0.996119394420227,0.7475480380703,0.952523431706218,0.925714425717341,0.387553925977694,0.893553772216407,0.32813824977125,0.0140758394706063,0.582291204784322
565,6,2,2,2,0.946636605768115,0.174409346327605,0.194682735528826,0.189293933644914,0.746822927554557,0.973390473867007,0.648728455971344,0.364624925569875,0.548661547464877,0.878141280633886,0.825837899867236,0.00311257638239767
719,5,7,2,3,0.421107540921681,0.955485785244591,0.963162082948692,0.811873811160657,0.469498270112136,0.908115584959959,0.612444672885398,0.477468808641571,0.955588999640499,0.629508673405764,0.484969170843041,0.258770910140616
828,9,6,2,4,0.861716726991115,0.178286908033793,0.439703346920218,0.928687309959065,0.123225644131214,0.996396592637569,0.677760433287336,0.409587901165633,0.6696542771762,0.850342730462202,0.126377445620927,0.2604185828991
819,4,9,3,4,0.256024760002876,0.756003448995505,0.771506244270918,0.775473236230598,0.0651961575195659,0.719486962535397,0.693411324568815,0.616883150005287,0.107471062104963,0.308674461954297,0.57284294032238,0.938130906999391
507,8,5,3,3,0.717288292603753,0.0335664227742236,0.440081262974794,0.33855460009668,0.435853935223166,0.83362254984501,0.221166445724387,0.119074740964711,0.122854259140487,0.358346261328529,0.633627228571079,0.661601708974736
514,7,10,8,2,0.644641605857061,0.237615792825143,0.793019547438259,0.924101862423075,0.448935460059322,0.751694584329397,0.0470680125777144,0.0346050248766652,0.514370017851563,0.0519199684848776,0.337548334761569,0.696141410005116
447,10,3,9,2,0.119425378529262,0.024537908187788,0.844828792205101,0.726985937041999,0.63478766135613,0.816422124982906,0.640347048811824,0.0975249649301385,0.298818884446099,0.594818978885724,0.0249991537983762,0.759992249452393
585,3,10,4,2,0.656884762306255,0.586930482389499,0.947616724617043,0.878767138104327,0.0951896608082112,0.503359234359865,0.547057438027207,0.542679429045611,0.649239954749588,0.427345209241728,0.728227810628642,0.862100271460577
472,3,3,5,2,0.462649991410947,0.908157610310311,0.971681912579468,0.207299755940423,0.310702162251249,0.886033945811725,0.291623616580316,0.0542982399345164,0.751158148644678,0.133064175420534,0.672667204064201,0.693450814026175
738,3,7,4,2,0.41592963069533,0.53010077254374,0.863898276596784,0.591410854016896,0.599774778744299,0.861215507982125,0.510365771135688,0.400869828347784,0.755556458382704,0.26779003714053,0.413674774794886,0.932345043496066
626,2,10,7,3,0.746066447082907,0.353215647030249,0.900010546372316,0.60690177890656,0.542662775604823,0.561160096252137,0.178953204868035,0.0754609473459058,0.299466909688129,0.101049425469828,0.874986484777508,0.110935729052848
638,6,4,6,4,0.141132974916487,0.465179192324239,0.849920790295505,0.0670436727274908,0.853514514623675,0.979180456709529,0.563516245316598,0.198305312087077,0.750992992730439,0.487549727481604,0.171862716230866,0.674247818471817
512,2,8,3,2,0.210854586097738,0.384171891807928,0.526951211187627,0.00276386273351964,0.808052455553808,0.865817074896492,0.131102455644286,0.0679632201180065,0.578648354103323,0.438635993863456,0.665730943882372,0.518415651495568
851,3,9,6,1,0.118848179095844,0.00495138644932304,0.260551631460522,0.295641694814898,0.449212606840511,0.454084246545291,0.14245619279875,0.04447576732651,0.641556444954779,0.895237697008951,0.132663461505878,0.584504467865685
876,4,6,2,2,0.531996675531031,0.38714107755099,0.983381748691576,0.253373901402764,0.777745962298335,0.858620249012434,0.716070337303099,0.194768082248278,0.0759376209055539,0.94329002621707,0.200128419387899,0.00455324431157205
971,9,8,8,4,0.748990303510195,0.317297261813492,0.787922599901861,0.269026797305211,0.537546318514668,0.840981440723565,0.681117699448694,0.492639833514056,0.301553037961619,0.296727540281368,0.514321132183401,0.0471266624200856
255,7,8,7,4,0.253397858236521,0.0901128009660868,0.915758132312304,0.0494464759547263,0.700860542612965,0.877538052534311,0.0785806881338824,0.0698852141568816,0.88000350686647,0.440652044111514,0.0181362734010676,0.339076484904881
662,9,6,8,4,0.767452032221109,0.134703830883768,0.862469932492054,0.40155714421256,0.361473571239691,0.493331102102878,0.852590443781903,0.312044240787525,0.662717808307032,0.77896684543204,0.447316975017218,0.530728537649917
472,2,8,5,4,0.771688444996951,0.693175541192619,0.702835845553319,0.555597852130281,0.104788382861088,0.340941747390186,0.156430414385977,0.0560935297924778,0.0252206789701711,0.161888897652575,0.102413809813978,0.815151937573659
628,7,2,4,4,0.482090801351541,0.470004692490259,0.901509536921934,0.112208982862416,0.297634620272578,0.448390477841885,0.0242831261982443,0.0162967214898242,0.871099594624899,0.925845275187143,0.497487549107615,0.220316182413907
714,2,4,5,1,0.206060796028981,0.382452358409693,0.743439024155156,0.121892795991804,0.486956375959027,0.910805557837517,0.668948356444389,0.605268902266286,0.558928555151587,0.788021733008395,0.933338599309698,0.972809421812906
956,9,9,2,5,0.790804417801159,0.865311826355755,0.87530162066638,0.335290922079561,0.493568247208837,0.580504564327309,0.882123484898615,0.129933386231104,0.358917354606418,0.856287175773247,0.650376205992605,0.809560632136883
165,3,7,8,2,0.65488686192194,0.826874952847883,0.874913452873944,0.917972218444478,0.0410169313513208,0.795856860056952,0.0515903713936917,0.03128140155048,0.940320634084288,0.256270440908382,0.788870902452548,0.703973034851812
38,9,3,8,4,0.489515579655976,0.452382155556651,0.522924779977393,0.859298287931224,0.966896346212761,0.988347920207445,0.116995665710163,0.0829967180731489,0.222525834560068,0.93344687521304,0.276077646377776,0.522221140801581
433,8,10,4,4,0.148929650579579,0.77898867376782,0.905386146142295,0.0275043341063662,0.0466592626468977,0.900595762427768,0.530328716583038,0.424218883150198,0.96266802574615,0.211714815138211,0.203677947372384,0.0410606557472842
330,6,3,8,4,0.673310086051119,0.954161656124378,0.963211311007356,0.647447119791782,0.341457341168541,0.825744216009301,0.255038586087758,0.196754715819189,0.975080739771784,0.892005622820649,0.60266723941532,0.778231048090546
293,7,9,7,4,0.205947739796736,0.37640787032384,0.940879794409342,0.0400666722905822,0.662386716174427,0.849038063830725,0.917666929026251,0.799572856011985,0.592056902632629,0.172997685528919,0.0373479458860587,0.851968618327961
748,3,7,4,5,0.444077525449591,0.344116835670453,0.539490965595409,0.0471190707361558,0.0304694950867211,0.369581871953309,0.033102589954203,0.00341460477391992,0.364374931845581,0.956962631627987,0.517375290255784,0.269344620964536
942,8,4,5,3,0.235298336174944,0.347323761933274,0.757380613461661,0.17528226358362,0.786127889316948,0.986598149340431,0.110809820670774,0.0856021204242669,0.651088196474081,0.194588145112596,0.775523146310472,0.58730737425338
740,8,10,9,5,0.352085094237537,0.798834905266715,0.846965844791286,0.735770919667184,0.913208511624462,0.97725053936742,0.91739712540363,0.857342685141615,0.31697633802616,0.856724840163975,0.377514548191172,0.966245675962884
524,9,8,10,2,0.172833145256434,0.107558486724272,0.258607758876383,0.522980576097779,0.195219248760864,0.770674908912546,0.289520552103966,0.267720460855015,0.242815922424523,0.713159463479556,0.985666965692025,0.734568115394399
477,3,6,9,5,0.79487458652379,0.692508418921288,0.759741802427415,0.640199213529774,0.607596410262631,0.75937848522355,0.598078083886346,0.537491733664711,0.304220168749453,0.170901179219456,0.652230668858881,0.316423858917039
245,5,4,9,3,0.104035304854717,0.119562507987139,0.548123825874464,0.584852928316523,0.407075865390501,0.811847575403601,0.271988198796893,0.0818643438078019,0.755415316347638,0.816818331630644,0.901514507754426,0.0511445467531914
923,9,4,4,1,0.56872685624666,0.464653466674266,0.550337422646008,0.67126451532701,0.351695443519158,0.410458328036099,0.0880888864551438,0.0425310884132811,0.608274327649502,0.0565287239863537,0.968644432638492,0.383438006145903
644,9,9,5,2,0.612943403393729,0.595816097079334,0.819827709286285,0.151569575203885,0.0802814157535322,0.191548027519371,0.785612520097266,0.638198793731753,0.262226931429468,0.46303851958171,0.553908215707773,0.162139898794657
136,4,3,5,3,0.306200115217967,0.518219659726485,0.685999107677804,0.193049089767179,0.108911591868196,0.960657735516702,0.706980210385588,0.22307126663037,0.19662431797029,0.796386844764277,0.289591124827391,0.896192239999585
74,6,3,8,2,0.123286213387502,0.220840349379019,0.684978619744395,0.388246003482607,0.125557711549522,0.649710026516535,0.416815894372459,0.251366840523761,0.544354241788411,0.369229468735284,0.805912402847479,0.439812561289105
597,7,9,7,2,0.295934755311767,0.0291230766455643,0.961377788208602,0.487408865745738,0.179789579644031,0.574034421297034,0.052540944911819,0.011067708250351,0.9431945596206,0.740102645531157,0.729283039763896,0.246012141673686
622,7,3,3,3,0.315824795618746,0.701273047069646,0.769199230254376,0.531072882107738,0.392224035388138,0.667113078708127,0.110319831114076,0.0740243007238151,0.62994995562511,0.387899938525585,0.395074285071553,0.363937507642712
564,8,6,2,2,0.688699785169587,0.608968418867234,0.714197841628344,0.754895047252323,0.497743034288008,0.631824041876435,0.824050163197494,0.620785423708872,0.927826491699275,0.637057807546342,0.94142667504563,0.571918375351513
868,3,7,8,4,0.157144514922751,0.161864252592972,0.883764229012956,0.18296699586364,0.0345706499838969,0.577402456635868,0.900079433642724,0.774098670176212,0.56768075641219,0.822627995571983,0.568983045145194,0.148959726759372
945,4,4,8,5,0.887549710454722,0.219656949493731,0.538577597442562,0.294928381419648,0.29949504635483,0.776287213163034,0.656421420867788,0.575571064615938,0.599857400366431,0.0755473056186456,0.438329371938901,0.545951088161604
727,10,5,8,3,0.352133953233878,0.938797076251171,0.964979755510494,0.276788140205597,0.961568508424563,0.961938349913518,0.015622672089003,0.0117631090476118,0.184459875413496,0.978606102478667,0.709003421125724,0.650571224456746
743,8,4,10,4,0.750564984495821,0.897658018628834,0.919633459251171,0.462461177681014,0.42652627556473,0.895192306572579,0.23997576512557,0.127547069842364,0.709580169806234,0.0179386837723432,0.380268039880483,0.955904522192269
638,3,5,6,2,0.545830084532942,0.586147511895001,0.681935069549426,0.873054174036044,0.352942753169127,0.947095662355189,0.993731192983384,0.804661353477339,0.778261394228414,0.222051640242594,0.666688158462918,0.254212147929985
139,3,6,10,3,0.42938243382792,0.576201589806098,0.688909796820797,0.90029345610796,0.610292153222696,0.860936944027895,0.0700876520822523,0.0355135259820007,0.980620640354976,0.529898520289036,0.0690476305084769,0.0122296044767136
559,5,9,6,4,0.717387101270026,0.47328184804467,0.852703125114059,0.603870984049491,0.0661431701231748,0.744035216714176,0.587167060641921,0.458993410133562,0.323596908822213,0.836658183009946,0.754727975219605,0.621137105780584
135,3,8,7,2,0.374928577877535,0.770992131097079,0.989973378676788,0.0786586112545803,0.824208415676723,0.962800666994145,0.628121121799201,0.548541961728145,0.282144881090871,0.797946039730054,0.916163260172796,0.852893454915727
959,10,7,4,2,0.61897624521805,0.368851347983163,0.934016139338148,0.805946282822662,0.350971202843287,0.430225292930246,0.956953041219758,0.909260396172978,0.822447383826156,0.859717185593583,0.838210463954345,0.330959802922327
584,8,8,2,5,0.83232971122351,0.653228844222124,0.801637646704014,0.09221201889324,0.0754369025600841,0.0851992858781517,0.363094194104476,0.203295527800275,0.429236608135421,0.537621844425541,0.301594490403868,0.360348127025156
329,9,3,4,2,0.0873353937199572,0.637506223789207,0.831443839411282,0.673800925294985,0.246411911262013,0.490797653942345,0.587457240228448,0.0596813899240755,0.828290257445886,0.954652033847757,0.241858071260061,0.352197872964316
997,4,9,4,3,0.403356297394261,0.522588153548399,0.732855507908406,0.399258640035009,0.251717839760869,0.875687891312365,0.0133084377773572,0.00366783912318544,0.588858324548369,0.831682884871704,0.178311356012709,0.527791879648832
866,6,9,9,4,0.835189804527024,0.77082083674483,0.89419239640708,0.380444253140478,0.251164064771147,0.372663747003273,0.251738729717582,0.104433568914378,0.265463014312368,0.567990846754401,0.56356234490471,0.182159368593665
532,8,5,9,3,0.188528689804231,0.585844464032981,0.922230521091608,0.250331336204475,0.103198487814865,0.567023924147948,0.368976800183929,0.0714480018409929,0.635738359446777,0.985201409551431,0.659010431552026,0.727300735677453
884,5,9,9,2,0.474825444619288,0.152914260683628,0.538120774967961,0.644629827938625,0.683901603720547,0.810887047132181,0.677854409436905,0.0444084216019522,0.76416389423511,0.127026305416203,0.649638586907904,0.0352234980988083
430,6,4,6,4,0.807291888513463,0.140005595786427,0.740420934507007,0.3520133424873,0.659842821695958,0.969000812893388,0.297073002969567,0.279060893963044,0.639004665815295,0.690026774622989,0.127760309222084,0.106305999027216
291,4,10,3,4,0.98520992800463,0.65091354062974,0.920297687653397,0.284194729652046,0.0437419638556195,0.838815738463893,0.632455200334149,0.131321655012681,0.340822050910001,0.304870776454709,0.673320325309341,0.718075086990441
255,6,4,10,1,0.135349669521907,0.906055494329846,0.999577972288965,0.0986841777749825,0.912422088228818,0.998542861724313,0.177915571047366,0.165111941304492,0.685605202398123,0.842029577505356,0.274369702454843,0.144348331690044
410,8,8,6,2,0.435535953184566,0.591597425054363,0.920628893952844,0.696102616503881,0.0531760544030461,0.0647662770930067,0.750886477163201,0.600070790666819,0.821265129944636,0.331681457940489,0.384285145115689,0.00689819591399282
389,5,10,3,3,0.350229514645133,0.181363827917841,0.681353197371611,0.785395087445271,0.448839755208185,0.791646842728931,0.675583573476132,0.301436776883947,0.492745285344869,0.0649561049165903,0.275483638809272,0.931319455531752
856,8,9,8,1,0.114061778725428,0.613657838848396,0.999381753931011,0.106266766939219,0.742074887635512,0.756931015573919,0.355321675621672,0.27353977721326,0.052725803224789,0.929716172923474,0.453339565007226,0.996984585539298
487,8,7,7,4,0.56614144170573,0.988718122614082,0.988750553585127,0.275737144621345,0.482650581178977,0.911722591368705,0.925314837498241,0.508491369340301,0.315910171468603,0.175616691099131,0.317398730761046,0.395628012289107
912,7,5,9,2,0.831232675080886,0.858564938372979,0.865247775347034,0.594488085044897,0.959383522310387,0.981286611117816,0.928931103228009,0.286514676843821,0.0602773300735746,0.359419191381498,0.33204101368289,0.175805043293233
495,2,6,9,2,0.249425799110252,0.279207473233994,0.281389258200864,0.431037626200775,0.16793088317567,0.32690171832253,0.370631780322944,0.202232468462933,0.0576036174535053,0.820587992941891,0.929488111311174,0.0051013505483279
799,4,8,4,4,0.0434850490935845,0.492695382645261,0.999308176471674,0.145888254060852,0.5617471746339,0.857481181957819,0.811202620951971,0.0345296088199925,0.991173724101717,0.264886519282241,0.0430448694786755,0.645432768388651
349,6,8,10,5,0.73262085370156,0.349467620914942,0.996324693557345,0.571150656382763,0.402726409232779,0.799593695612251,0.988579827629914,0.480663891043964,0.696537370369467,0.383351260068384,0.408130388696748,0.354191767538339
689,4,8,6,2,0.347122573733586,0.0414357632664265,0.766780340951735,0.751049722294603,0.465123583274707,0.734802122793792,0.522236651266995,0.517088223286895,0.98300408199525,0.428803671625396,0.626631900663208,0.503020749600371
484,7,7,7,2,0.327337243968016,0.662496393178194,0.728577538569896,0.414185818150477,0.203867909924104,0.762441282292995,0.250106526564807,0.0145110924697151,0.458556994244806,0.0902659963861341,0.205982258413848,0.238630980222905
79,7,7,3,2,0.760169034242327,0.66734376093098,0.848190993048934,0.423524048073194,0.558023573163198,0.744920691854873,0.922298455258808,0.459931086034109,0.221247776753572,0.985045178694418,0.962026500034984,0.201883402644983
742,2,4,3,3,0.103836387011292,0.387725433303532,0.96669943590165,0.858702025145898,0.537443143424927,0.622324452336706,0.371583128594095,0.187293891100907,0.150265222980361,0.558071910464088,0.925684583677747,0.405084333034488
886,9,7,9,2,0.447277841986646,0.971798043664545,0.974047182484042,0.327647874985705,0.670906417234568,0.938507608561796,0.438440685597225,0.132573162666058,0.52736893612307,0.107056598775461,0.595409228651016,0.516639714109735
366,6,4,3,5,0.989389873861009,0.865426823394769,0.993114888210612,0.389770005468745,0.701506030033436,0.850887424124154,0.017670783961867,0.0113871778587729,0.991804195057065,0.829138469740585,0.355301535933884,0.232353230498056
20,10,7,3,4,0.218941313445591,0.37261444076912,0.83080818043485,0.639994810343371,0.502147440012335,0.865133984269964,0.491448263148009,0.09259777641309,0.528453380822274,0.262082862800965,0.67412833631665,0.132191586291394
79,3,4,5,4,0.944947052788688,0.696088043479132,0.698581325432696,0.25003399774346,0.507365689538559,0.800553777432049,0.845186413743882,0.14128657507729,0.566928134742822,0.0284008293490624,0.31689531852915,0.825252199166594
15,2,6,4,5,0.813527091679792,0.290807846781821,0.933419603372038,0.252149592756969,0.809485937191476,0.849656565322045,0.459064181524725,0.268099583569765,0.881464099290338,0.202785715248622,0.884252227401244,0.68212033294898
80,6,7,10,5,0.858024782689195,0.0822495192920789,0.61205349891542,0.217235123443115,0.427023254098091,0.755813647495544,0.13091688502098,0.0350902112782019,0.200427708035754,0.58215388241678,0.521198567269766,0.151791697163391
301,6,5,5,2,0.357253446822008,0.739012279020646,0.756310561674104,0.370202647387539,0.414973603188107,0.484755034235338,0.0346341053119628,0.0136033473800846,0.848820652974001,0.445908565134485,0.671199806497805,0.311106828532554
238,9,6,6,2,0.291908851178666,0.618421588419541,0.794128086675396,0.860933116958942,0.434396766417171,0.829176730198139,0.700769546505669,0.227083335419787,0.518164770090138,0.167824225071957,0.770631603483087,0.483417686492018
878,10,3,3,5,0.252109569060896,0.52983289005172,0.58568115422293,0.812857930880063,0.46177290314727,0.652002987977644,0.601503104335978,0.429530109605798,0.470796393231163,0.69613345186417,0.0995272375447908,0.572924029079266
756,9,5,7,5,0.251007445879024,0.631695586953312,0.907451628793064,0.69149072257427,0.143023750241566,0.182797059691262,0.338809001986613,0.123777671400483,0.258392396924249,0.450335093242116,0.97085440525997,0.269146703965357
269,9,8,7,3,0.154423567396426,0.912994800595334,0.983704003148686,0.519272598065925,0.434853581087268,0.735855835793385,0.708114225566573,0.507608644375573,0.676909873280418,0.00930037002933677,0.44725068423911,0.796744966063742
523,5,4,9,5,0.634019807347632,0.17940301698593,0.625063417574937,0.503551713809534,0.552419279496535,0.848727391766528,0.412910275130207,0.224724689003333,0.824401412728638,0.985658402919187,0.0457790176343638,0.0206428196610883
493,4,8,8,2,0.514734105325025,0.957654231364955,0.973399668894575,0.62823671826825,0.0981984396658372,0.852141455027072,0.348562004458858,0.0322073185153464,0.439922548872768,0.974505915616476,0.480363723179023,0.202251231043413
558,4,4,7,4,0.580208214007528,0.628394654936786,0.739185325881202,0.603142761696642,0.97591227404112,0.997575155833654,0.852929473858443,0.532181297504223,0.495693234339147,0.315942441793997,0.144707955214009,0.469470714368438
660,3,9,4,1,0.0279826764941448,0.501909715067432,0.737346818609954,0.381273918100377,0.411709597665351,0.909141456826527,0.768590197800845,0.615004318993435,0.0833750577153405,0.284033378407522,0.553059590824274,0.825618430597731
246,6,5,10,5,0.303757812601398,0.288496695424244,0.726392242072768,0.936892515706085,0.508900275173504,0.671127214627939,0.56959609515192,0.0904680666031035,0.897530415944569,0.506530671347096,0.5911754169425,0.364721086205356
