"n.sites","n.pre.yrs","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_react","c_S","c_S_react","phi_Hb","phi_Hb_react","delta_s","delta_s_react","delta_L","delta_L_react","e_S","e_S_react","e_L","e_L_react","g_S","g_S_react","d_L","d_L_react"
417,7,8,2,1,0.944068338747555,0.432937929749745,0.71735811395407,0.276004543744051,0.447116227496722,0.0696932069851784,0.896676168666167,0.810099265522813,0.435823903490696,0.5248956693424,0.200836320624493,0.612926124752639,0.643198192821941,0.391252779470058,0.987601021505623,0.26474507694277,0.16176187878663,0.852891787539376,0.993940622196003
990,8,9,8,1,0.668888224492292,0.367876518264948,0.707659512002424,0.506931677164044,0.868145222524408,0.614677082201885,0.964949337616623,0.977659087011707,0.554890356899658,0.53655595806362,0.314825129831688,0.217762831659103,0.37784619509245,0.417296635486186,0.791194605656088,0.22905617424727,0.0914979075153198,0.295369505956233,0.989486622824583
393,3,9,4,3,0.342169679204677,0.30789692726857,0.378708215903693,0.4455420945463,0.963813299885944,0.705989265825832,0.755246493540044,0.586374048993597,0.366214412019076,0.227700021975218,0.186382449250324,0.579408118902682,0.839455610669601,0.613914754655445,0.808352520849798,0.117301811945601,0.0350499478566569,0.390776001194911,0.416794834962192
721,9,5,2,1,0.0580169403543696,0.378578751134081,0.454684771802079,0.828189470592258,0.858778624505674,0.621930143507035,0.751399157819679,0.338309312417568,0.431526507417695,0.132146686382913,0.379169343523215,0.801030994025315,0.985003524535568,0.465133107305039,0.635245895950516,0.97331811576467,0.146885877533794,0.785074955468695,0.953593783047093
664,7,9,6,2,0.943419544599834,0.679854059760901,0.856087369518474,0.538054634761368,0.884857534446805,0.826200830337242,0.992086510508389,0.614716907372233,0.639082238937402,0.0617302650437569,0.410292813963295,0.747605584355816,0.796908731119012,0.260353343631444,0.598180507882474,0.772287500613136,0.429238627468251,0.960036722185463,0.969571170292789
648,5,8,3,2,0.272931813285803,0.96959840054682,0.985950374755448,0.0564302566424711,0.688821890079686,0.780969509500242,0.84212131882845,0.17109126983115,0.702647608341277,0.000396248920844316,0.0886621789327564,0.343537881741114,0.7697089621913,0.355463929159544,0.416524503688004,0.848573120439355,0.347298473929093,0.267109697686182,0.327183127285405
948,5,7,8,2,0.883473140616762,0.696861759637902,0.927338673791979,0.281960427058907,0.915135870573904,0.325678554029227,0.489339858831467,0.251027916178363,0.932886123268027,0.0032869237745933,0.295414451426541,0.0742420209004078,0.637143449236122,0.30541216553736,0.703907406349406,0.973178053363995,0.592880293629079,0.557405945112091,0.688288618990081
872,4,7,8,3,0.915869901556708,0.911306838154001,0.986936728177392,0.715034819281311,0.999371997063643,0.467392698374717,0.523926735048616,0.66198968634,0.271310172730079,0.19110822492692,0.105510869649713,0.0690408313196851,0.246859926048563,0.92044810145332,0.979064381838205,0.419361013690173,0.405068042145619,0.393548071128968,0.410277417669117
476,3,7,8,3,0.031809534332715,0.529204087588913,0.538505050261118,0.21750656950241,0.665473700138372,0.513906757916766,0.72569774875644,0.326797188949771,0.465167514743423,0.037802329910721,0.267384321601293,0.169907016534265,0.862046904891345,0.153785093544237,0.849294355539508,0.967186851486261,0.283794830027637,0.895201205384685,0.983384504273809
670,7,9,7,3,0.807142433613655,0.62475313439595,0.638042592583592,0.945286807007156,0.969145900180801,0.557655665852129,0.76053463522533,0.32183741045678,0.768994851785107,0.145420981686142,0.26229174872525,0.849983120615571,0.907233445419042,0.403046360849566,0.96672746030775,0.418690301554184,0.411036196876791,0.559850730100693,0.698593015855149
658,10,3,4,3,0.38631980856841,0.352491249390878,0.378228921558079,0.0150748876716709,0.693582867191795,0.93934371232707,0.963340409616041,0.741348438393092,0.478530846981285,0.100898093452556,0.202831007960138,0.378737599914451,0.639142449138109,0.700020475783735,0.911943028959365,0.229409988589305,0.223708573477104,0.591526409990946,0.965591697272014
859,10,5,9,4,0.753716995466454,0.718775631022081,0.897115422331125,0.518846426348388,0.553242496968713,0.456478849248588,0.478492131959567,0.272500055152341,0.923969818034163,0.22136666800691,0.616337926119838,0.119723566395533,0.905399381120423,0.364028753185808,0.751443863918729,0.93604089195393,0.480274865877213,0.73276689864872,0.782093421033535
844,3,5,8,3,0.189809294454986,0.241988959067035,0.735687453897433,0.92673680055528,0.940896680885651,0.231726485177712,0.530936905651267,0.0546885597850662,0.876836155911442,0.0490700681920622,0.554355816579196,0.180623611111962,0.775151681166795,0.243466673702281,0.92369195737238,0.622199565960397,0.339936652399888,0.636192796680261,0.792608891989363
197,3,2,5,2,0.941961983916722,0.567768011764018,0.635898472049892,0.281386835975596,0.832512571214729,0.388509020535997,0.591101896500758,0.797207583988714,0.994874336829688,0.0814659683297258,0.743253289572129,0.737831706375419,0.995303270065766,0.720058648582688,0.827131600208983,0.358999633090035,0.179425607906163,0.127227656846121,0.63161874339031
53,3,5,2,5,0.533803835262521,0.731538016012777,0.83649861001342,0.370215057604853,0.76720993785005,0.987856204771786,0.99355287704517,0.278176350871264,0.997423828943307,0.126072793397833,0.117085556323612,0.616500413362915,0.777820910760358,0.714137965175719,0.804803670520321,0.715942961488292,0.649591846482384,0.922104976215935,0.999691873795031
407,6,9,5,1,0.417343460414861,0.468041321166349,0.648001724539139,0.96798167708593,0.99753004290094,0.058765105700749,0.837623241972765,0.357371907751402,0.206720157687599,0.339173835662993,0.0714720728554831,0.734342814314016,0.767035131256589,0.464841671523848,0.547872674132588,0.972238417909248,0.409988987372102,0.0497966928250156,0.223249178389431
264,8,3,3,5,0.712921091908868,0.0686552660096902,0.115245826844504,0.0766977771253092,0.512566889189981,0.206735725832335,0.909176481273869,0.381847600885713,0.739476888513868,0.357307722256405,0.361597784944574,0.471930427546194,0.866683157023564,0.130033475588937,0.591013401149818,0.938139102249849,0.867867189274173,0.738354973670794,0.920701441539673
674,8,5,3,3,0.33484767069947,0.663114226891915,0.967074083586715,0.243321548547479,0.750900905672925,0.660354309633351,0.816596428501907,0.257390494084056,0.204883906081878,0.0785537422179598,0.0728587049299161,0.336323843818204,0.518056709614082,0.72915756289172,0.97354222552721,0.20470515152805,0.0714902927536484,0.246449006998609,0.598095083057748
493,4,6,4,3,0.257813610183983,0.0991196668309858,0.477642802548182,0.362122238466563,0.618479392272851,0.596681526350765,0.607584614972413,0.183053030603938,0.210219318402256,0.0122474996228911,0.0613260864631111,0.799833841665764,0.896710434132072,0.701229645972536,0.783429703572284,0.863393748671189,0.795418526586128,0.424328729027789,0.849757817474214
708,9,3,3,3,0.604568496341165,0.689732028469583,0.805129387938565,0.618387981737172,0.967682814290055,0.766640239796601,0.833339493551988,0.181924975688965,0.282882224713289,0.112685724729983,0.155700824666368,0.155589819794358,0.270082119139921,0.491769593709894,0.620546606357978,0.45225547711479,0.108309914392071,0.255812426174758,0.602764650640008
692,9,2,2,5,0.198603163272305,0.607936680847709,0.852933327467829,0.69819979872643,0.708221364518943,0.517817808402237,0.989621516883322,0.0923737494244939,0.595413618287724,0.0427310320846102,0.0148278795298622,0.30432867943577,0.829671939011194,0.656117633181997,0.976267497172915,0.229297411535261,0.219377134262707,0.767401375350123,0.801315592625853
430,7,2,2,4,0.750585656176368,0.605907859992003,0.76348405394907,0.285089097712259,0.815253036279619,0.0180598387916572,0.725148192915207,0.254888519051345,0.00735685434001498,0.181562910546391,0.00629346535406234,0.239441891654022,0.456303725846762,0.600117796891532,0.818749839201028,0.82481391750609,0.790384943732711,0.11149610607354,0.529043132051228
466,6,2,9,2,0.866924602622748,0.85546274331077,0.918026911343087,0.0653948716292856,0.55765054315909,0.323748822067049,0.893300720294153,0.816548849796876,0.913250293859537,0.0753830786483819,0.512765793859463,0.621335833311966,0.789636451390986,0.4978045183304,0.793572517025079,0.834514855334349,0.810282487748415,0.415941102671833,0.467711588013677
724,8,5,5,3,0.740652888216102,0.899957228877,0.901748308134971,0.572168980709463,0.813808754422166,0.821690009975736,0.85510559192781,0.840895772698079,0.420619292414398,0.144231624472013,0.0844779701321041,0.372114302834636,0.427037666357675,0.829738211158081,0.885114906079745,0.0159846078775125,0.0080961159157093,0.399153186934837,0.717410863872558
713,9,7,8,2,0.228882790178154,0.851326748667029,0.917498075469775,0.249828014138411,0.574314229718553,0.510412417286914,0.625736426091233,0.731625632093311,0.929521377709252,0.433294657848152,0.0677641528662064,0.621606046962296,0.628816177863518,0.82597675543963,0.82757456737661,0.0959612812019419,0.0325559973135419,0.707381916557648,0.868851152369966
288,9,8,5,2,0.179272125592805,0.243641952188755,0.600733465517382,0.82360954457433,0.969856904821875,0.256961691325554,0.297217080968854,0.975899748510798,0.796469148719381,0.494431003296622,0.226785604208222,0.677371713993163,0.924089208148036,0.736825781811937,0.829573919962009,0.0272737907384755,0.00263300890147457,0.0452232171696844,0.774567301531313
543,5,4,10,5,0.672939461401617,0.805054992786003,0.842261761121189,0.995685992901539,0.998091875498356,0.0236853167001158,0.886334413909031,0.935266409525485,0.751705500212521,0.870492649835433,0.540442261168046,0.196391646609362,0.954265221301495,0.344255352123012,0.968641797827987,0.2707643531112,0.111483341547913,0.353630012649228,0.659120624163906
879,4,4,8,3,0.19994041285112,0.308071995350346,0.389343129037874,0.333642210881691,0.425326288755177,0.890730967444717,0.92656879860608,0.161647046552156,0.85164106977724,0.0512494623609387,0.418376139663976,0.698685298602958,0.98423045538199,0.874528788565285,0.946857591665198,0.0896735621366417,0.074480164790946,0.0292677231760696,0.376687225306844
662,2,5,4,3,0.923045198640856,0.925143835785752,0.996305411794157,0.6300557329976,0.783001754209814,0.832231709164567,0.871209699165047,0.742034791556303,0.17247616288336,0.217710129855179,0.141637990395966,0.850806790311937,0.856057888791603,0.950195512833097,0.9880910401635,0.38512547180499,0.188076025771686,0.816655683004856,0.830569913031209
350,7,5,3,5,0.901503073560446,0.698971872452716,0.81313466421188,0.0974692856139271,0.767229827273606,0.709477600980713,0.98009355172978,0.591480697306478,0.849514581854269,0.496574365296787,0.514553631758225,0.19355870865637,0.797841255301821,0.955670940722944,0.966859505166467,0.332604538016696,0.311155714114904,0.212276363140205,0.224021771703626
196,5,4,3,1,0.846197846105672,0.201284688643087,0.289691835758862,0.249922435430437,0.877684952306017,0.227188768747752,0.281272091452163,0.673624583385489,0.474976174331084,0.180240071414969,0.255474709989779,0.562286917016096,0.734788630732366,0.527246809190186,0.86544714170848,0.506773654591641,0.154293587330233,0.120770234836987,0.835866778472142
677,5,8,8,4,0.829356226546504,0.648064358551684,0.983368075489205,0.553357563182083,0.784454230503883,0.11715032014437,0.985352970460531,0.5842290998596,0.542756092155329,0.462178050512102,0.0386135810490906,0.227533958805678,0.756288560345233,0.694292696633632,0.968475723182071,0.262878046298563,0.174169225861339,0.901739250626462,0.971899666959343
32,8,6,7,4,0.460093256647163,0.952031891436549,0.991729983071892,0.510114368752623,0.710068059322811,0.711579970832006,0.898664893692272,0.459656829633494,0.739672799514956,0.379874126034062,0.586983372263427,0.683070551917632,0.941224608700303,0.419450879147672,0.999033324584188,0.485655845142645,0.0382156307570409,0.936932383249002,0.98141085506669
216,6,6,5,2,0.853597229325003,0.391512482903711,0.7595684239017,0.0487718832640676,0.193426388603098,0.318462988818809,0.47880782651801,0.0965727242587367,0.866013384562358,0.0412042775180129,0.665508475670216,0.877434247058071,0.897536864422859,0.128780931620812,0.550087985611454,0.526414987839735,0.343340612773097,0.871492869266239,0.887912787401338
239,2,3,7,4,0.434959440003219,0.352074696051213,0.572461333191041,0.59112393058876,0.996763832721319,0.710033098918642,0.827602837461921,0.572294950963557,0.568701592356502,0.5032693727537,0.238231655639345,0.761666211937205,0.806604376477556,0.328194850084791,0.515028873615979,0.302051915889047,0.13973259344849,0.155696549041197,0.691433981948559
372,3,5,3,2,0.433819577850238,0.65521678076603,0.973007940156809,0.469485145711713,0.767649224706074,0.819752521869494,0.889127577352769,0.336051129385876,0.48209787035631,0.158566411733712,0.410059680802042,0.992983289591759,0.996102738338145,0.82140187349387,0.831600097136718,0.459290757028665,0.226832265437125,0.86572837779948,0.884117020611845
456,10,8,4,1,0.0290647148815216,0.979784094173298,0.980330172847217,0.17913725932322,0.999646216811851,0.744851491821674,0.884317159154461,0.322814608432935,0.556100267763319,0.104972466639515,0.0479431964674612,0.192495023127552,0.831142024972912,0.882263486308651,0.941617031122634,0.00694880625915248,0.00676547508876615,0.592060863000387,0.916411275730602
177,5,10,7,3,0.361817829200975,0.760461106868135,0.810108522034341,0.170245584979397,0.614748083067289,0.457037222025893,0.826187224300313,0.780864791645296,0.110495694630989,0.560874738818401,0.0217595452598326,0.120473268414801,0.335730862642351,0.494163733976823,0.801917503761737,0.910288160602003,0.245829055090838,0.726881049933285,0.940978610148683
827,8,9,7,2,0.0235773489783518,0.00337072005448863,0.786475823002233,0.801885455921921,0.889929806769146,0.645136278005573,0.733346024328594,0.262976555880927,0.15677315385656,0.115899961094234,0.0472370326861201,0.198331710685999,0.218329827823965,0.87818755953412,0.95195252080522,0.287173865899676,0.00657456123336803,0.451993492968031,0.659149389826294
963,9,7,9,4,0.522901379335322,0.968607470747246,0.979571237260816,0.26533977825488,0.401555575304536,0.900577747535217,0.939682872728517,0.15580552749557,0.419006045254483,0.111868276059392,0.401299891893505,0.624865497005777,0.663583054517925,0.809710988185392,0.902741057555227,0.0944842481719796,0.0704895676058071,0.336930041796109,0.984336817020495
933,5,8,6,3,0.513627255201852,0.279318096170761,0.565665737838636,0.0895557547417237,0.376960376348271,0.393887617446971,0.738178034559403,0.984278717165952,0.656654321104707,0.432092933917569,0.504697315305278,0.564503909319639,0.932736998180032,0.943283464090643,0.980741242510423,0.66655567734756,0.217855793172127,0.694833409104217,0.819241741063272
763,4,8,6,1,0.997964820492617,0.14320194385564,0.710624152748676,0.151287107709446,0.972990933302854,0.47345707239667,0.740567556405105,0.432650856341608,0.505858648670022,0.0127869067308839,0.222925032489451,0.774715054882318,0.798157583781809,0.466147311974829,0.718051193001472,0.374222791572893,0.0758734834018401,0.882498170072353,0.947769189435944
672,10,3,4,2,0.796751276448509,0.103840757552115,0.872880981209186,0.87976098495468,0.903013596983864,0.831484206609195,0.989806737341542,0.657735856169206,0.801161112225871,0.313602449621595,0.30408845015423,0.856391012680228,0.982567452891882,0.78631525717855,0.996953792865764,0.979575156599912,0.691933692108904,0.829808922307473,0.992737429414737
368,9,5,6,5,0.433365879677422,0.536424248529831,0.794452214504482,0.0344350322023034,0.612577078619455,0.651805180544662,0.987932580875185,0.66177029694072,0.4142005526572,0.462720226769452,0.263070232469527,0.223851883542491,0.750799171103274,0.523193541259738,0.605094440705489,0.614373154745623,0.540211313595044,0.892139117403352,0.925136591962679
912,9,4,2,3,0.202491340196389,0.868836756315036,0.989306260655213,0.673421937415004,0.965028595622754,0.742430743793584,0.912711868097608,0.439858327062824,0.262009923360869,0.172444468422994,0.195500891304697,0.317878761568409,0.519278043614171,0.33758014349984,0.672972088066078,0.121480719344085,0.0961535475340474,0.391366155555239,0.521419058888973
784,6,8,8,5,0.299480301874666,0.852822250682209,0.89289018261319,0.687571733354591,0.717531956726403,0.163599105694937,0.423104224553121,0.288408577926294,0.152879741910566,0.19215721749139,0.0896242626922604,0.721125718294852,0.838889811807222,0.395102823619195,0.95067542276395,0.123636748286337,0.061279380300626,0.794268425304093,0.938230494713942
25,7,9,7,2,0.671037089336035,0.715297670833138,0.957903958724243,0.474483880238887,0.530702455339171,0.0377759260139894,0.800498901601448,0.387085546327732,0.245032853947394,0.261055936964432,0.171041295515879,0.797633268338279,0.828884138390923,0.334226535270317,0.699275342399279,0.381319580683438,0.364103064364526,0.313024471844803,0.916027725959476
955,3,4,3,2,0.532880113059911,0.0671945543010952,0.794926105040297,0.923749707959383,0.942709807732213,0.746084849804314,0.89416249901537,0.970218458564556,0.170087153785164,0.831517092101061,0.076598342966249,0.593393068333762,0.760538691396306,0.206801209796057,0.889729029981724,0.955251578159514,0.43436149819432,0.0198255592208356,0.336059470749408
130,3,9,4,2,0.211000118060596,0.102390138759278,0.131402341730089,0.463479677874618,0.639950597203392,0.485657520686369,0.865584210849954,0.473982159257075,0.178795025809715,0.200770748353612,0.037366133861664,0.104835051053832,0.930402947683047,0.302324046026892,0.517535663796455,0.971224236279586,0.789605817979206,0.503350439853384,0.919938839562427
690,3,5,10,1,0.971800843773317,0.548777057415782,0.984879776224541,0.999283677805448,0.999644271327665,0.543539021412027,0.56702594070708,0.614145805100119,0.626683124879445,0.177897108388871,0.413067745107045,0.864003910670127,0.884441962400801,0.34082253811711,0.598272665380175,0.895695967823616,0.50035293988209,0.558912333506416,0.704375503358502
529,2,2,9,1,0.3542534877792,0.00188540591052733,0.659733425555028,0.600377344349748,0.910493688180058,0.556355174193042,0.67647354367887,0.60303689823742,0.5654930217179,0.564250637858009,0.189210022695264,0.0737266639608424,0.630603252232945,0.428341636769497,0.929739476979459,0.903136379055213,0.329975111885834,0.330488044632692,0.8697762539533
423,3,3,2,3,0.968573005447094,0.396347355121374,0.726526333543926,0.0769905513216741,0.748235956294526,0.298618553759903,0.974941355244008,0.26591859254078,0.544846064373222,0.154300455818854,0.171212994641714,0.34014591925873,0.40179245062232,0.766676980042248,0.929689818840868,0.562014049009769,0.0519534381010138,0.384277249263786,0.410191351697519
448,3,3,3,4,0.603716791429324,0.593106617205706,0.910755821535905,0.74412547592842,0.952141729551926,0.782939802291431,0.929541786864376,0.280701868418371,0.679608295060997,0.176113349259559,0.256667481122999,0.275713705633115,0.976533948189913,0.767017185594188,0.950367490320577,0.906634216310945,0.40587997658998,0.814196731790295,0.892557537923614
882,4,4,7,4,0.646406518630357,0.0710480653246865,0.433349545064803,0.456171618250594,0.608327637748553,0.599212084117858,0.946271122947292,0.28220314532523,0.833301326087676,0.0741042985967995,0.135057471673181,0.647022987461043,0.946263284295744,0.0559063128824579,0.794753979880367,0.631061431729863,0.060795474898782,0.352150405344926,0.832056084883759
685,5,7,8,3,0.620221171432314,0.667422973575816,0.7804544798189,0.982160876294319,0.994664664114122,0.588261400657194,0.948914647757759,0.857068598483549,0.960057013220503,0.791861865068287,0.904734785839421,0.950407909692964,0.981737919482331,0.148407588498667,0.875295713153951,0.951245630954998,0.690687594490272,0.162732056472288,0.660166149083982
65,8,7,4,3,0.765698172247526,0.422237990330695,0.836750910594394,0.00334776263034437,0.674016645060702,0.026383891410823,0.109057735888126,0.228222248964035,0.756820715920324,0.18788103084659,0.27944138088594,0.495136760417558,0.707961061725823,0.679141660119127,0.897980351671271,0.992819793248735,0.00110042269045025,0.833000160061009,0.968965566898991
931,7,9,4,3,0.822463189384481,0.225227868816257,0.229299948148127,0.935059974512039,0.997524692092884,0.549820822060248,0.975195544634176,0.226606294966652,0.64839110458598,0.0538027485243339,0.596826884547725,0.830769048252376,0.886817053534971,0.00249547805413604,0.24211112137139,0.602652111434797,0.440721582649521,0.670629205893585,0.859726091066099
812,4,5,7,3,0.643896563748224,0.795102532458003,0.811517335028241,0.537346677516936,0.539574324597586,0.77567947053744,0.969581415823975,0.554245424258034,0.645577061909414,0.464704635645877,0.0653282765832407,0.428018017671676,0.453362586993093,0.40836099904296,0.72415863189969,0.983729533976945,0.519749836483511,0.904189460643008,0.931653108123721
197,10,6,5,4,0.804341434534383,0.641977384150843,0.710189213959712,0.552376370392414,0.797579001916423,0.449692045629164,0.491061252983441,0.879612919756724,0.622964118260099,0.225969952469122,0.202072929886234,0.401203226993326,0.74963789922338,0.0230330662670312,0.121101575172146,0.108206628322718,0.0592192038482501,0.495827445238945,0.539129617480569
51,2,9,6,5,0.416301934968983,0.357950792623428,0.757333979012116,0.693202274994738,0.828038162306476,0.850483520116168,0.909923587133622,0.970353293485567,0.102698923872388,0.434867371529183,0.0254707402855056,0.46416016331655,0.977240349625359,0.382784928320674,0.642211407128736,0.897211005965108,0.240599432746226,0.574354756693123,0.827140109576323
454,4,9,2,4,0.720184267786355,0.43951359573747,0.70618649507243,0.964331784673641,0.965234999714718,0.386629242655262,0.862816422494743,0.209723897931632,0.724727485762327,0.102884311390728,0.362115688383763,0.708711028425582,0.975528331373722,0.865489311061799,0.963413368059008,0.224465397047135,0.208923624882692,0.65522063681474,0.716107049545041
929,3,2,7,3,0.878762058482994,0.482031652892171,0.642841700380867,0.479913557906775,0.936824678957243,0.538598698153254,0.679805629758384,0.0213834889230318,0.514448643324408,0.0165105497936575,0.279828667547742,0.75233322829972,0.986859873543794,0.0334091092019808,0.624718288392183,0.814174290055828,0.0302150509542253,0.749067230950482,0.941704428328444
104,4,8,2,2,0.491534712296305,0.692065102849342,0.896498425000621,0.171883311720914,0.420150517624681,0.76915437272999,0.848606892208151,0.107361262513907,0.0567397389198886,0.0756039399525565,0.0178691925643173,0.209177189951367,0.356741070632113,0.647098304362479,0.790755312338448,0.3695604974407,0.039892994823794,0.0998412611573236,0.601950725269318
3,4,2,4,3,0.962041869580955,0.17035063818139,0.840191916984212,0.494487427159306,0.784658265496009,0.141388174320199,0.142589979087025,0.0534179066712502,0.768416460024589,0.0101896601764554,0.508672066058249,0.271988794270786,0.82829262572041,0.0241734165898524,0.903526810390524,0.0295267948111519,0.0261473188498832,0.868581386563927,0.955078552972479
594,3,7,3,4,0.193789126324793,0.462636035010871,0.683568084232485,0.912796594515955,0.926318176837576,0.887284994005971,0.952285705723615,0.0603998296289006,0.678225744688557,0.000713717435562011,0.0270530614085552,0.96626208809705,0.990690485250457,0.969070450734138,0.983110614696445,0.780852312068036,0.0179318295525257,0.958473763534054,0.994482123917957
772,10,9,8,2,0.92203139518809,0.477895793062914,0.999793021870619,0.120449919949099,0.251605909277972,0.694549795924546,0.822329852074548,0.351905395183805,0.857187001006654,0.236474519094883,0.483498010759419,0.815672992577613,0.916243350422432,0.269504749323847,0.902797308962622,0.537013703258871,0.464863109134028,0.860161973504513,0.993690787885798
95,4,2,5,2,0.323745279828436,0.432415670495294,0.725243084713508,0.21428892041184,0.371985743753681,0.99426922946095,0.99528421674216,0.781809752929211,0.145459460583399,0.405639203125391,0.129567970558911,0.324079583058716,0.38459644865555,0.903942891228036,0.961590508637477,0.97378744926455,0.657123827620023,0.510199004824786,0.911758968741534
655,5,2,5,2,0.574783412339585,0.213290288323327,0.857686401934286,0.227896929830802,0.573740695759434,0.601667623724975,0.934562887084952,0.22730468443865,0.0656644562803442,0.135503722189201,0.0425281344405622,0.899944789015315,0.926888800452986,0.128057583980565,0.869271887438581,0.721272778184293,0.50701710037143,0.153857259736536,0.742731828515843
512,7,3,2,3,0.217880003135395,0.894943530544406,0.922242629734469,0.31662870065074,0.345793153992377,0.783719035224221,0.997328803346858,0.0456886755237123,0.67346529183744,0.0269822999136103,0.0414137257018226,0.184738432288426,0.639305010891018,0.74915334162314,0.883542144657323,0.0744727489029989,0.0294852786001777,0.842796918964549,0.939797478734512
926,10,2,9,2,0.312219805988064,0.800403178790817,0.858591157530157,0.513172391007515,0.709043448112319,0.876304984478559,0.977343866245751,0.240060185566056,0.176345195438876,0.0160251451670988,0.100897447279096,0.893375067056436,0.923918886519906,0.505214346125023,0.926428242634761,0.679835360748833,0.248978010389501,0.202176323369588,0.359568372953541
134,3,9,9,3,0.955021754276194,0.669317578185652,0.830056779563008,0.281079039767873,0.429076238784861,0.716747652180772,0.845247947453543,0.870930310367816,0.047678074463876,0.412921084569793,0.0385997820546123,0.764277127076266,0.928711325194292,0.958404193720175,0.995645547702653,0.305747000505263,0.141652302179642,0.238744445855008,0.947685665099246
287,4,7,6,4,0.854905535010737,0.979321061834833,0.985053533942199,0.906509123203717,0.956823524440381,0.0537152101806365,0.60104062743054,0.206107630677521,0.953435769842495,0.190870881758567,0.506996810675909,0.329982905203081,0.894058253418218,0.489548505191132,0.734971575717307,0.491762241836009,0.258063928631583,0.102127939339564,0.890128191522768
201,4,8,4,2,0.127221195464465,0.77795113393215,0.850655610637028,0.207177930291346,0.723225541964043,0.93434401790062,0.994276825511222,0.15863120732978,0.236073196106171,0.105873931060572,0.0138694482418234,0.946039820446866,0.999965427507566,0.979374898209027,0.984146008339334,0.0603842978224391,0.0451548166617758,0.738612626059051,0.793548114992112
793,10,5,2,2,0.30663032115337,0.60884098752148,0.616112463473076,0.296148056208598,0.953673819751649,0.348261674687546,0.747717563402937,0.315097782680904,0.777965361377923,0.135620640018627,0.741630684544202,0.339631833915855,0.721633532026467,0.664518914975692,0.903299722627905,0.00482917719981633,0.00172440268258462,0.450724507369893,0.787285997745608
807,5,8,9,5,0.933204516044981,0.82623307408283,0.997453755937606,0.181287316218764,0.512426174050895,0.387119384480873,0.930923823185776,0.193454562005401,0.310116886042501,0.0705885900652565,0.153632072863013,0.445646467865305,0.468782045124872,0.84588176879317,0.971570322927137,0.144913764041685,0.0742278983937237,0.620588787976932,0.769037104625408
675,2,10,9,3,0.356493288572482,0.0161831649666885,0.755493808250979,0.668358931572223,0.769068526727917,0.00849513433431275,0.366610644357546,0.148278957863268,0.286196444435487,0.133345664200098,0.258967074944314,0.567264780034753,0.685068933743249,0.131968106515752,0.447996962933684,0.0625546059894841,0.0350539428652277,0.912074777264404,0.968479518114393
661,7,5,9,4,0.507584490807517,0.363424777013925,0.563799522124237,0.317742414549622,0.416638035934287,0.833220327677042,0.898473077263862,0.394199576128623,0.925996179102198,0.0802562329845858,0.5087495909621,0.694668367481302,0.839942111288471,0.198863926032558,0.654312294684506,0.237693547906075,0.17616820323743,0.739609911096492,0.768038913442688
29,3,5,8,1,0.322519353938731,0.97463131436361,0.993744119776218,0.176933884366835,0.938000883666094,0.202602854277706,0.283745136960365,0.446457773007499,0.720646686059656,0.291851842199134,0.261056399779647,0.710053754336759,0.870658121436834,0.790708545214729,0.821635843028106,0.91990698113509,0.768547028239319,0.127791546463734,0.901086273865833
833,6,7,5,2,0.589247421808774,0.720191706161154,0.859542520479679,0.806991157730017,0.905422528728565,0.351067421660712,0.587377025127523,0.773713945681765,0.186250473121833,0.627292735223274,0.0595771159256735,0.52198988409664,0.799561071207018,0.986008646449354,0.987709836512565,0.675724043588061,0.44259130589709,0.360696047768369,0.712969741186366
480,6,9,8,1,0.402908908806625,0.760516292033298,0.888257379605303,0.799982627799315,0.880147215369105,0.742583551415941,0.932600571933164,0.242516125490214,0.384112811065512,0.0867756840713347,0.146071406326831,0.645657199658896,0.920302143623178,0.983681478374056,0.988014722207859,0.176174162628036,0.0782784972159511,0.103660152021213,0.988980543408182
917,8,10,6,2,0.459801186440559,0.923827586147049,0.994814464612237,0.319196230282472,0.671085684018837,0.80141487276929,0.810146346986634,0.0126162629958708,0.359523380591883,0.00814611944682313,0.146010209239726,0.151793858575309,0.307281979529193,0.0429437077568145,0.222638857653663,0.0378988101010909,0.0310763189356277,0.872240029487526,0.898835765716976
392,7,8,3,2,0.992947643636284,0.042986346383905,0.569929785011627,0.575813437582855,0.889037859422687,0.570200148404087,0.810340512881758,0.493488457040582,0.701385335875838,0.0619972882879041,0.159830525689316,0.802197945523961,0.815110059214451,0.213630505300057,0.64436533136965,0.143833978118887,0.0253256150419454,0.60437813029103,0.654225908894359
37,9,9,2,4,0.0391505345663987,0.324968375410722,0.753303422458566,0.640439651164389,0.71418130293945,0.788618525959575,0.866851454707526,0.328584687815118,0.890968627782562,0.28104537643293,0.588331264510595,0.996327728374093,0.997432015728928,0.647853803652036,0.806714862246835,0.882657718590647,0.818062813937071,0.204234173727082,0.259812511060885
495,9,7,3,3,0.114509956629178,0.847179626488383,0.926140399873538,0.266761519743921,0.840374190371447,0.527610296435631,0.701626365874201,0.455313111727918,0.23070948153513,0.346278840147674,0.106625691845499,0.58349020765922,0.934744571009796,0.0061058922219323,0.686041261919334,0.345173296210682,0.257859106102571,0.647625367920683,0.83565235237471
